TimeS,MF1,MF2,MF3,MF4,MF5,MF6,MF7,MF8,MF9,MF10,MF11,MF12,MF13,MF14,MF15,MF16,MF17,MF18,MF19,MF20,MF21,MF22,MF23,MF24,MF25
129993,0.089993091,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.199854821,1,0.090873607,0.505113461,0,1,0.648801275,0.667997471,0.686106742,1
130535,0.083757279,0.97884532,0.023681448,0.020168442,0.013527841,0.015154536,0.01126289,0.016356532,0.012863961,0.01748506,0.015520359,0.017383934,0.972099112,0.981976383,0.025785701,0.220622793,0.97416191,0.107440764,0.489612302,0.022195855,0.988903131,0.630786682,0.677910866,0.673520712,0.97435732
131169,0.078934618,0.958836647,0.046116505,0.039161057,0.026745883,0.029733023,0.022031125,0.031829609,0.024964957,0.035070417,0.031575902,0.03540001,0.947919589,0.96457427,0.050303253,0.239163868,0.949766139,0.12393564,0.475415218,0.04357343,0.977580764,0.614292722,0.687121356,0.661899952,0.950924104
131171,0.075255937,0.93985009,0.06723957,0.057117348,0.03968855,0.043779772,0.032368124,0.046494957,0.036356216,0.052747712,0.048137702,0.053997946,0.927124825,0.94766936,0.073681309,0.255650291,0.926668452,0.140314863,0.462379297,0.064286153,0.966080372,0.599209026,0.695656814,0.65119252,0.929539077
131172,0.072990409,0.921792727,0.087247442,0.074077174,0.052390263,0.057250471,0.042273886,0.060403057,0.047073227,0.070483514,0.065162363,0.073055621,0.909527817,0.931261653,0.095993384,0.270278916,0.904704016,0.156694086,0.45063007,0.084334022,0.954390088,0.585449752,0.703594736,0.641538373,0.909766797
131173,0.072317479,0.904138016,0.107911309,0.090857637,0.065023132,0.070366678,0.052090864,0.074260675,0.057825724,0.088236032,0.081478267,0.091574539,0.892230014,0.914885022,0.118121669,0.28501827,0.88305895,0.173781678,0.439317787,0.104177321,0.943364428,0.572149733,0.711419812,0.630566898,0.889752605
131188,0.073326873,0.886793037,0.129099974,0.107478666,0.077518312,0.083172704,0.061844425,0.08809305,0.068631452,0.105980191,0.097186664,0.109604982,0.875287518,0.898539466,0.140084543,0.299868355,0.861722951,0.191519813,0.428464175,0.123764908,0.932955921,0.559277086,0.719191864,0.618353125,0.869399736
131193,0.070478139,0.871275475,0.145762267,0.122186482,0.088498926,0.094560762,0.070342326,0.100082792,0.0777693,0.121024698,0.111912924,0.12614127,0.858606826,0.884369173,0.159290572,0.312368508,0.843127357,0.20573056,0.417528486,0.140744226,0.922606755,0.547379361,0.725799434,0.610224075,0.852869077
131208,0.067696697,0.856377377,0.161965363,0.136356208,0.098997632,0.105505705,0.078523141,0.111643428,0.086640998,0.135684734,0.125913069,0.142045414,0.842487144,0.870633934,0.177798199,0.32448726,0.825314734,0.219782285,0.406621765,0.157058691,0.912756059,0.535995463,0.732203067,0.602158512,0.836789988
131213,0.065408737,0.842191662,0.177118866,0.149728762,0.10884232,0.116184779,0.086247352,0.122648749,0.095051367,0.149500606,0.138598394,0.156907959,0.827807387,0.857675575,0.195313362,0.336101576,0.808315991,0.23292325,0.397040363,0.17259579,0.903356358,0.525216751,0.738198825,0.594874977,0.821146341
131228,0.063681552,0.828532491,0.191944372,0.162563226,0.1182051,0.126597984,0.093667161,0.133300688,0.103231072,0.162865143,0.150263976,0.171052159,0.814156148,0.845121193,0.21218526,0.347519039,0.791894175,0.245746173,0.388009367,0.187580549,0.894419521,0.514908578,0.744024636,0.587804984,0.805922008
131233,0.062582434,0.815368891,0.206376279,0.174919386,0.127120394,0.136789631,0.100807935,0.143624486,0.11116237,0.175811777,0.161035655,0.184513932,0.801477326,0.833001865,0.228469031,0.35873965,0.776049286,0.258265508,0.379502221,0.202053884,0.885909943,0.505051812,0.749680498,0.580834548,0.791133116
131253,0.061931935,0.802700861,0.220480189,0.186777314,0.135691469,0.146759721,0.10769504,0.153645386,0.11889849,0.188332149,0.170981413,0.197365113,0.78969612,0.821255438,0.244164676,0.369714194,0.760740115,0.27051017,0.371482715,0.216010679,0.877780151,0.495569318,0.755186807,0.57398964,0.776763539
