TimeS,MF1,MF2,MF3,MF4,MF5,MF6,MF7,MF8,MF9,MF10,MF11,MF12,MF13,MF14,MF15,MF16,MF17,MF18,MF19,MF20,MF21,MF22,MF23,MF24,MF25
11049,0.917330226,0.70236804,0.05602321,0.420883259,0.045358458,0.005215551,0.027134458,0.124921073,0.04030708,0.917199093,0.834628249,0.962250912,0.968526674,0.058746736,0.15085207,0.984075379,0.915585146,0.797918517,0.021803508,0.992065019,0.037501381,0.971006873,0.017211888,0.921114464,0.913830325
11067,0.909367515,0.69703543,0.060222717,0.416912016,0.048858339,0.005811614,0.029752696,0.123857632,0.04346483,0.911376752,0.837157762,0.958798765,0.966332736,0.063137906,0.159171904,0.982940439,0.908432488,0.800409732,0.023534441,0.991135263,0.040417541,0.973673339,0.018788753,0.915675727,0.910660971
11069,0.901534279,0.689624006,0.064556251,0.41256419,0.051518248,0.007450788,0.032132911,0.123192981,0.045981877,0.907666941,0.83920083,0.955571148,0.964171063,0.066460954,0.16626709,0.982018301,0.901887132,0.801875152,0.025588622,0.990429932,0.043090688,0.976152026,0.020098354,0.910714073,0.91025906
11089,0.894413155,0.682122198,0.069559918,0.408216364,0.054038163,0.008940945,0.034513127,0.122677877,0.048567571,0.903802556,0.841302271,0.952231266,0.961783542,0.069994989,0.173103091,0.981048873,0.895274298,0.804073283,0.027621947,0.989836812,0.045896388,0.978330266,0.021541586,0.905800126,0.909443755
11109,0.887745193,0.675343456,0.074786964,0.403971243,0.056838068,0.010133071,0.037131364,0.122079692,0.051370647,0.899113768,0.843539917,0.948807185,0.959283099,0.074386159,0.179926132,0.980020334,0.888571493,0.807077395,0.029498863,0.98914751,0.048790456,0.980470951,0.023118452,0.900910034,0.907273437
11129,0.881400919,0.669197397,0.080282064,0.399794591,0.059917963,0.011027166,0.03951158,0.121481506,0.054413986,0.893652102,0.845933225,0.94518664,0.956621336,0.079555345,0.186541826,0.978920862,0.881733732,0.811107301,0.031292361,0.988297906,0.051806031,0.9823863,0.02490913,0.895996088,0.90390887
11149,0.875768758,0.66395517,0.085330407,0.395891818,0.062857863,0.011623229,0.041653774,0.120899937,0.057423001,0.888345012,0.848151413,0.941818692,0.953975705,0.084592663,0.193241755,0.9777741,0.875323332,0.814917394,0.03300244,0.987624635,0.054722192,0.983550531,0.026592901,0.891010579,0.898844794
11166,0.870007121,0.661243673,0.0902894,0.392297159,0.066637734,0.011474213,0.043795968,0.120069124,0.060740927,0.881337593,0.850661468,0.938422678,0.951281679,0.090236569,0.200285103,0.97653276,0.868980409,0.81960674,0.0345144,0.986582668,0.057759859,0.983775867,0.028597391,0.88550028,0.890255386
11167,0.863792322,0.658984093,0.094667609,0.388634029,0.06971763,0.011772244,0.04570014,0.119288159,0.063601208,0.875051525,0.85284074,0.935335392,0.948797367,0.095313448,0.206699929,0.975445109,0.863537192,0.823050478,0.036203625,0.985412459,0.060510328,0.98328764,0.030414796,0.880037689,0.881734877
11169,0.857706998,0.654916847,0.098286333,0.384936666,0.071957553,0.013560433,0.047604313,0.118922601,0.065775022,0.871702391,0.854358448,0.932528768,0.946458243,0.099071657,0.212045617,0.974534793,0.858971187,0.824589169,0.03839336,0.984626976,0.062896277,0.982010741,0.031858029,0.874909056,0.8755799
11189,0.851233249,0.650036153,0.101458301,0.381102362,0.073357506,0.016093701,0.049270464,0.118806288,0.067296691,0.870156636,0.855311879,0.930171204,0.944361096,0.10213097,0.216289769,0.973789989,0.855484829,0.824808982,0.040885487,0.984033856,0.064995029,0.980057836,0.032820184,0.870018964,0.870515824
11209,0.844694763,0.644793926,0.104138837,0.377404998,0.074337473,0.019074016,0.050936615,0.118905985,0.068578097,0.86969291,0.855915071,0.928010104,0.942296214,0.104438642,0.220132184,0.973057007,0.852470816,0.824296085,0.043544452,0.983633099,0.066950182,0.977316258,0.03370216,0.865081164,0.865336916
11229,0.838285751,0.63928055,0.106283267,0.3736734,0.075037449,0.022501378,0.052364744,0.119121997,0.069596357,0.870156636,0.85618748,0.926157732,0.940279727,0.106100166,0.223832048,0.972335848,0.849974133,0.822977207,0.046328544,0.983456766,0.06869546,0.97393623,0.03431687,0.860143363,0.859974278
11249,0.831682527,0.63340564,0.108517047,0.37001027,0.07559743,0.025928741,0.054030895,0.119371241,0.070660382,0.870826463,0.856459889,0.924305361,0.938230976,0.107392462,0.227447677,0.971614688,0.847342495,0.821658328,0.049143918,0.983328524,0.070473876,0.970781538,0.03501176,0.855277125,0.855025033
11266,0.825338253,0.627078814,0.110527449,0.366381376,0.076017415,0.029356103,0.055459025,0.119653717,0.071793053,0.871805441,0.856654467,0.922537188,0.936117698,0.107788063,0.231296572,0.970869884,0.844485931,0.82033945,0.051907155,0.983360585,0.072163924,0.967814624,0.035733376,0.850506303,0.850466217
11267,0.819058717,0.622107737,0.11316331,0.363060596,0.077277373,0.031740355,0.056887154,0.119720182,0.073452016,0.871032564,0.857316031,0.92065675,0.933875365,0.109251787,0.235644398,0.969935923,0.841134528,0.820632534,0.054336719,0.983264403,0.074218491,0.964960379,0.036722258,0.845496941,0.843335171
11269,0.812584968,0.618763557,0.11651398,0.359876755,0.079237306,0.033230512,0.058315283,0.119487554,0.075545742,0.868147156,0.858464041,0.91872018,0.931568504,0.111638579,0.240439318,0.96888374,0.837423244,0.822537581,0.056432608,0.982879677,0.076604441,0.9622188,0.037924952,0.840201329,0.833620412
11289,0.805399107,0.615419378,0.119998678,0.356555974,0.081337235,0.034869686,0.059981434,0.119205078,0.07746785,0.865210223,0.859689882,0.916811676,0.929293907,0.113115489,0.245059289,0.967961601,0.833756945,0.824003001,0.058570207,0.982206406,0.078924114,0.959552334,0.039288005,0.8348103,0.824583161
11309,0.798213245,0.611623283,0.123349348,0.353235193,0.083157173,0.03680689,0.061647585,0.118955834,0.079378518,0.862737016,0.860876807,0.914875105,0.92701931,0.114130865,0.249556146,0.967051285,0.82995569,0.825248609,0.060801652,0.981581225,0.081199602,0.957036091,0.040677785,0.829562396,0.816441597
11329,0.791286334,0.607736804,0.126521316,0.350085587,0.084837116,0.038744095,0.063313736,0.118773055,0.08123198,0.86088211,0.862044274,0.912994667,0.924776977,0.114658333,0.25376142,0.96620008,0.826131942,0.826420945,0.063033096,0.981004136,0.083386723,0.954707628,0.042147744,0.824600742,0.809103854
11349,0.784553635,0.603579176,0.129648608,0.34714139,0.086517058,0.0406813,0.065217909,0.118590276,0.083131207,0.85907873,0.863289573,0.910917766,0.922647567,0.115317668,0.257986134,0.96537252,0.821993297,0.827666552,0.065160268,0.980459107,0.085529659,0.952980058,0.04364443,0.819734504,0.803350788
11366,0.777303036,0.598065799,0.132865252,0.344026018,0.087777016,0.043214568,0.06688406,0.118739823,0.084710082,0.858666529,0.864204089,0.908812798,0.920695607,0.115515468,0.261582324,0.964663183,0.817989608,0.827959636,0.067454276,0.980170562,0.087562134,0.95177827,0.044927304,0.815273786,0.800847458
11367,0.770376125,0.593185105,0.13603722,0.341150291,0.089176968,0.045151773,0.068550211,0.118773055,0.08651778,0.857739077,0.865313183,0.906539433,0.918872703,0.116886885,0.265314586,0.963918379,0.813671023,0.828838889,0.069529311,0.979882017,0.08964984,0.951214932,0.046183451,0.8110039,0.798734555
11369,0.763967113,0.589298626,0.139521917,0.338651147,0.091276897,0.046343899,0.070454383,0.118590276,0.08865727,0.85536892,0.866850348,0.904013472,0.917114327,0.119154996,0.26951338,0.963114463,0.808880092,0.830743935,0.07123939,0.97941714,0.09189219,0.95113982,0.047680137,0.806614744,0.796047494
11390,0.757040202,0.58631598,0.143408695,0.336288942,0.093936806,0.046939962,0.072120534,0.118291183,0.090991259,0.85186521,0.868698838,0.901234914,0.915420478,0.121779149,0.273938962,0.962298726,0.803684293,0.833454963,0.072720068,0.978727838,0.094311278,0.951440267,0.049390635,0.802010901,0.793234119
11409,0.749983816,0.583966016,0.147518851,0.334063677,0.096876706,0.047088977,0.073786685,0.117892393,0.093462542,0.847537098,0.870761364,0.898259893,0.91382342,0.124864836,0.278435819,0.96149481,0.798218583,0.836678888,0.0739922,0.977878234,0.096796642,0.952228941,0.051234766,0.797383204,0.790811171
11429,0.742797954,0.581796819,0.151584331,0.331769942,0.099676611,0.047387009,0.075452836,0.117510219,0.095830854,0.843363561,0.872726601,0.895397137,0.912210231,0.12792415,0.282743472,0.960726361,0.79306777,0.839609729,0.075358178,0.976964509,0.099248868,0.952454276,0.05305217,0.792683945,0.787607368
11449,0.736324205,0.58071222,0.155694487,0.329647381,0.102756506,0.047237993,0.076880965,0.117044964,0.098450872,0.838365622,0.874828042,0.892562447,0.910467986,0.131708732,0.287371218,0.95983969,0.787916957,0.843200009,0.076578174,0.976066814,0.101811554,0.952191385,0.054949754,0.787865415,0.782164347
11467,0.729850456,0.579085322,0.159670616,0.327422116,0.105276421,0.04768504,0.078547116,0.116729255,0.100761979,0.834552762,0.876657074,0.889868089,0.908758005,0.135335074,0.291422925,0.959023952,0.783215997,0.845984308,0.078090134,0.975297361,0.104241688,0.951477823,0.056660252,0.78319001,0.777398833
11469,0.72331197,0.576283442,0.162976611,0.325025676,0.107236354,0.049175198,0.080451289,0.11666279,0.102684088,0.832594806,0.878038577,0.887314061,0.907064157,0.13814384,0.294888874,0.958338259,0.778987382,0.847303187,0.07996705,0.974656151,0.10639567,0.950388703,0.058210391,0.778753146,0.774263929
11489,0.716967696,0.57257773,0.165746498,0.322492297,0.108216321,0.051410434,0.08211744,0.116828952,0.104274404,0.832337181,0.878972551,0.884956497,0.905418703,0.140411952,0.297841638,0.9577235,0.775231112,0.847303187,0.082156785,0.974287455,0.1082735,0.94896158,0.059519991,0.774650239,0.772472555
11509,0.710623422,0.568781634,0.16847171,0.319890448,0.109196287,0.053943702,0.083783591,0.117044964,0.105704544,0.832388706,0.879789778,0.882739265,0.90377325,0.142798745,0.300465237,0.957132386,0.771834724,0.847083374,0.084450794,0.973950819,0.110118193,0.947083787,0.060749412,0.770571187,0.770279271
11529,0.704214411,0.564985539,0.171286273,0.3172886,0.110036259,0.056625985,0.085687763,0.117277591,0.107031715,0.832646331,0.880529174,0.880578164,0.902143929,0.14513279,0.302928141,0.956564916,0.768663263,0.846717019,0.086807366,0.973614184,0.111973931,0.94505577,0.0618452,0.766492134,0.767902255
11549,0.698064349,0.561550976,0.173698756,0.314823691,0.111016225,0.059010237,0.087115893,0.117410521,0.108416091,0.832697857,0.88126857,0.878473197,0.900563003,0.147743756,0.305523877,0.95596198,0.765604265,0.846497205,0.089101374,0.973277548,0.113785485,0.942915086,0.062887535,0.762484644,0.764709935
11567,0.6921085,0.559291396,0.176066563,0.312598425,0.112416178,0.060649411,0.088544022,0.117344056,0.110200906,0.831306678,0.882202544,0.876340163,0.898885286,0.150789883,0.308742953,0.955193531,0.76232034,0.847229916,0.091113845,0.972828701,0.115718546,0.940624178,0.064063502,0.758190904,0.758865004
11569,0.686152651,0.556760665,0.178210992,0.31044163,0.113956125,0.062288584,0.089972151,0.11732744,0.111951398,0.830173124,0.883078144,0.874263261,0.897223701,0.153493156,0.311908249,0.954401438,0.759103893,0.848035897,0.093147171,0.972460004,0.117651607,0.938145491,0.06523947,0.753849457,0.75275596
11589,0.680002589,0.553778019,0.180042692,0.308250599,0.115216083,0.064076773,0.091162259,0.117360673,0.113484509,0.829554823,0.883720251,0.872354757,0.89559438,0.155365667,0.314953023,0.953644811,0.756179851,0.848182439,0.095222206,0.972155429,0.119418977,0.935516581,0.066255078,0.749579571,0.746945478
11609,0.673787791,0.54989154,0.181606338,0.305956864,0.116056054,0.066610041,0.092352367,0.117560068,0.114743032,0.830070074,0.884109407,0.870558518,0.894013454,0.156381043,0.317639474,0.952970941,0.75352572,0.847669542,0.09749536,0.971979097,0.121042748,0.932775003,0.067137054,0.745405102,0.742260346
11629,0.667572992,0.545191612,0.182991282,0.303663129,0.11647604,0.06944134,0.093780497,0.117909009,0.115749851,0.831409728,0.884303985,0.868846478,0.892464792,0.156578843,0.319898918,0.952368004,0.751096516,0.846643747,0.099872787,0.971882915,0.122511875,0.930033425,0.067885397,0.741469175,0.738987644
11649,0.660581343,0.539678236,0.184733631,0.30119822,0.11675603,0.072570671,0.094970604,0.118407497,0.116436319,0.833213108,0.884362359,0.867246702,0.89099679,0.156235989,0.321426165,0.95188329,0.749049686,0.845471411,0.102354487,0.971754673,0.123981001,0.927254291,0.068526833,0.737628663,0.736691011
11667,0.653848644,0.535249458,0.187056762,0.29887025,0.117456006,0.075103938,0.095922691,0.118806288,0.11736305,0.833625309,0.884693141,0.865618861,0.889415864,0.156077749,0.323217132,0.951315821,0.746822915,0.845471411,0.104544222,0.971498189,0.125660002,0.924324933,0.069301903,0.733597319,0.732637453
11669,0.647374895,0.531995662,0.18982665,0.296747689,0.118715964,0.076892127,0.097112798,0.119055532,0.118644456,0.832491756,0.885393621,0.863850688,0.88767362,0.155787641,0.325594505,0.950653772,0.744191277,0.846643747,0.106421138,0.971081402,0.127515741,0.92135802,0.070397691,0.729279725,0.726861421
11689,0.641030621,0.529284165,0.192730564,0.294590894,0.120115916,0.078531301,0.098064885,0.119288159,0.119902979,0.830997527,0.886210848,0.86197025,0.885850715,0.154890946,0.327994557,0.950062658,0.741492161,0.847816084,0.108266772,0.970456221,0.129360433,0.918278439,0.071707291,0.724890569,0.721188737
11709,0.634815822,0.526301518,0.195634478,0.292502568,0.121375873,0.08031949,0.099254993,0.119587252,0.121104297,0.829709398,0.887008618,0.860061746,0.884011679,0.15367777,0.330211236,0.949507011,0.738838031,0.84898842,0.110143688,0.969831041,0.131149895,0.91527397,0.072990165,0.720644538,0.71619356
11729,0.628795235,0.523228489,0.198538393,0.290414242,0.122495835,0.082107679,0.1004451,0.11995281,0.12224841,0.828678895,0.887806387,0.858153242,0.88214038,0.15220086,0.332291842,0.94898683,0.736206392,0.850087486,0.112041459,0.969237921,0.132906219,0.912269501,0.074273038,0.716517777,0.711795508
11749,0.623227811,0.520155459,0.201397632,0.288394385,0.123615797,0.084044884,0.101635208,0.120251903,0.123392522,0.827699918,0.888623614,0.856272804,0.880349739,0.151145924,0.334390592,0.948478472,0.733507276,0.851186551,0.113866238,0.968692892,0.134618359,0.909603035,0.075555912,0.712605704,0.707730467
11766,0.617401437,0.516088214,0.204167519,0.28610065,0.124035783,0.086429136,0.102825316,0.12075039,0.124296371,0.828009068,0.889129517,0.854476565,0.878688154,0.150262415,0.33601892,0.948052869,0.731010594,0.851333093,0.115889137,0.968372287,0.136175853,0.907312127,0.076678426,0.709146858,0.705720913
11767,0.611510326,0.512292119,0.207160785,0.283806915,0.124595764,0.088664372,0.104253445,0.12119903,0.12520022,0.828112119,0.889693793,0.852708392,0.877107229,0.150117362,0.337546167,0.947639089,0.728536404,0.851552906,0.117859899,0.968019621,0.137777532,0.90528411,0.077747488,0.705831137,0.703768775
11769,0.605554477,0.509219089,0.210198726,0.281615885,0.12557573,0.090601577,0.105681575,0.121415041,0.126264244,0.827493817,0.890472104,0.850884086,0.875623094,0.151251418,0.339133286,0.947225309,0.725904766,0.852212345,0.119684678,0.967474592,0.139445488,0.90355654,0.078950182,0.702586978,0.70117358
11789,0.599728103,0.506688359,0.213191992,0.279527559,0.126695692,0.09224075,0.107109704,0.121498122,0.127488444,0.826257214,0.891444994,0.849031715,0.874171224,0.152992062,0.340933713,0.946776062,0.723048202,0.853384682,0.121373903,0.966833381,0.141146581,0.902091862,0.080286508,0.699318965,0.698073125
11809,0.593901728,0.504609544,0.216319284,0.277610407,0.12823564,0.093432876,0.108537834,0.121448274,0.128941467,0.824350783,0.892593003,0.847067078,0.872719353,0.155405227,0.342990799,0.946255882,0.719899233,0.855143186,0.122917145,0.96612805,0.142936043,0.900814962,0.081809921,0.696027098,0.694249231
11829,0.588204829,0.50307303,0.219401901,0.275761725,0.129775588,0.094475986,0.109965963,0.121348576,0.130543225,0.822032152,0.893838302,0.845074376,0.871235219,0.158016193,0.345331465,0.945700234,0.716615308,0.857121504,0.124366541,0.965390658,0.144791782,0.899500507,0.083386786,0.692568253,0.689816729
11849,0.582184243,0.501174982,0.222573869,0.273844574,0.131315535,0.095668112,0.111394092,0.121298727,0.131961924,0.820022671,0.894986311,0.843109739,0.869815612,0.160416172,0.347387287,0.945203698,0.713511325,0.858660195,0.125909783,0.964637235,0.146614382,0.898073384,0.084830019,0.689085553,0.686038767
11867,0.576681556,0.499186551,0.225433108,0.272064362,0.132715488,0.096860238,0.112822222,0.121298727,0.133517917,0.818373866,0.896095405,0.84109739,0.868379874,0.163106258,0.349712694,0.944636228,0.710272386,0.860125616,0.127453025,0.964124267,0.148403844,0.896796485,0.086219799,0.685722123,0.682456019
11869,0.571114132,0.497288503,0.228337022,0.270249914,0.13411544,0.098052364,0.114250351,0.121298727,0.135039586,0.816725062,0.897165584,0.83910188,0.866960267,0.165769971,0.352010951,0.944092403,0.707123417,0.861371223,0.129017122,0.963579238,0.15018226,0.895406918,0.087529399,0.682310986,0.679034036
11890,0.565546708,0.495480839,0.23110691,0.268503937,0.135515392,0.09924449,0.11567848,0.121282111,0.136584138,0.815024732,0.89825522,0.837061465,0.865556792,0.168539178,0.354402903,0.943536755,0.703929463,0.862616831,0.130581218,0.963002148,0.151960676,0.894054907,0.088838999,0.67885214,0.675692435
11909,0.560044021,0.493673174,0.233832122,0.26675796,0.136915345,0.100585632,0.11710661,0.121282111,0.138094366,0.813582028,0.899325398,0.835018243,0.864185581,0.171268824,0.356746582,0.943004753,0.700780494,0.863569354,0.132187024,0.962457119,0.153705954,0.89266534,0.09006842,0.675393295,0.672660879
11929,0.554476597,0.491684743,0.236512658,0.265046217,0.138175302,0.101926774,0.118534739,0.121315343,0.139547389,0.812293899,0.900356661,0.832986248,0.862830502,0.173945724,0.359018985,0.942484572,0.697676511,0.864375335,0.133824112,0.961944151,0.15542914,0.891200661,0.09129784,0.671934449,0.670019751
11949,0.549038648,0.489786696,0.239148519,0.263368709,0.139295264,0.103267915,0.119962869,0.12133196,0.140954647,0.811108821,0.901349009,0.830957059,0.861523819,0.176609436,0.361258343,0.941988036,0.694640005,0.865108045,0.135450773,0.961447212,0.157119187,0.889811094,0.092447081,0.66857102,0.667654219
11966,0.543471224,0.487527115,0.241695028,0.261656967,0.140415226,0.104907089,0.121390998,0.121431657,0.142247494,0.810284419,0.902263525,0.828916643,0.860281663,0.179167656,0.363324694,0.941538789,0.691715963,0.865547672,0.137139997,0.960982335,0.158776096,0.888459083,0.093542869,0.665303007,0.665966194
11967,0.538227488,0.485448301,0.244107511,0.260013694,0.141535188,0.106397246,0.122581106,0.121498122,0.143654753,0.809305441,0.903139125,0.826828515,0.858991111,0.181752248,0.365665133,0.941030431,0.688656965,0.865914027,0.138766658,0.960597608,0.160388821,0.887219739,0.094665384,0.66213041,0.664232236
11969,0.532854276,0.48345987,0.246564669,0.258336186,0.14265515,0.107738388,0.124009235,0.12159782,0.144959041,0.808326463,0.904014726,0.824776873,0.857765087,0.184125854,0.367916154,0.940581184,0.685732922,0.866280382,0.140372464,0.960164791,0.1619905,0.88594284,0.095761172,0.658957814,0.662659042
11989,0.527286852,0.481109906,0.249021828,0.256521739,0.143495121,0.109526577,0.125199343,0.121747366,0.146057389,0.807759687,0.904773579,0.822753298,0.856619723,0.186380779,0.369849025,0.94020287,0.683011314,0.86613384,0.142061688,0.959731974,0.163525903,0.884778608,0.096723327,0.655952196,0.662004501
12009,0.521784165,0.478759942,0.251344959,0.254775762,0.144475088,0.111314766,0.126627472,0.121880296,0.147121413,0.80729596,0.905493518,0.820726916,0.855522754,0.188622518,0.371793559,0.93983638,0.68033469,0.865840756,0.14376134,0.959299157,0.165017121,0.883651932,0.097658756,0.653041995,0.66167149
12029,0.516216741,0.476229212,0.253623415,0.253098254,0.145315059,0.113102955,0.12781758,0.12199661,0.14820832,0.806780709,0.906271829,0.818621948,0.854458049,0.190903816,0.373657098,0.939481711,0.677545604,0.865694214,0.145429709,0.958818249,0.16650834,0.882788147,0.098620911,0.650155648,0.661751872
12049,0.510649317,0.473517715,0.255857195,0.251420746,0.146295026,0.114742128,0.12924571,0.122112924,0.149340991,0.806316983,0.907089056,0.816452428,0.853425608,0.193251048,0.375475928,0.939127042,0.674644054,0.865694214,0.147066797,0.958321311,0.167988512,0.882187254,0.099583066,0.647293155,0.662211198
12066,0.505081893,0.470896602,0.258001624,0.249880178,0.147414988,0.11608327,0.130673839,0.122179389,0.150610956,0.805544106,0.908003572,0.814201516,0.852393167,0.195651027,0.377436662,0.938725085,0.671517578,0.866060569,0.148610039,0.957776282,0.169501823,0.881849251,0.100625401,0.644382954,0.662463828
12067,0.499384994,0.467371656,0.260056702,0.248305375,0.148394955,0.117722443,0.131863947,0.122362168,0.151800833,0.80538953,0.908801342,0.81196183,0.851392989,0.197563098,0.37917968,0.938346771,0.668346117,0.866207111,0.150205418,0.957359495,0.170959903,0.881736583,0.10156083,0.641568169,0.663807358
12069,0.49381757,0.463214027,0.262201131,0.246730572,0.149234926,0.119510632,0.133292076,0.122628028,0.152864857,0.805698681,0.909560196,0.809702498,0.850441207,0.199132315,0.380678416,0.938003925,0.665174655,0.866353653,0.151832079,0.957006829,0.172395891,0.881849251,0.102469532,0.638848801,0.666115475
12089,0.488250146,0.459598698,0.264434912,0.245361178,0.150354888,0.120702758,0.134720206,0.122794191,0.154237792,0.80518343,0.910513627,0.807328094,0.84944103,0.201215813,0.382478455,0.937554678,0.661688297,0.867306176,0.15326062,0.956622103,0.173964432,0.882149698,0.10348514,0.636034016,0.66736714
12109,0.482617984,0.456254519,0.266847394,0.244060253,0.151894836,0.121596853,0.135910313,0.122893889,0.155793785,0.804049876,0.911603263,0.804889138,0.848440852,0.203576232,0.38445798,0.93704632,0.657977013,0.868844868,0.154543179,0.956173255,0.175643433,0.882637924,0.104554201,0.633099961,0.667987231
12129,0.47705056,0.453362256,0.26943858,0.242930503,0.153714774,0.1220439,0.137100421,0.122893889,0.157555718,0.802143446,0.912926393,0.802337917,0.847456807,0.205857531,0.386764725,0.936490672,0.653950831,0.871042998,0.155638047,0.955676317,0.177454987,0.883501709,0.105703442,0.630165905,0.66823986
12149,0.471094711,0.451193059,0.272253143,0.241937693,0.155954698,0.1220439,0.138290529,0.122744342,0.159466386,0.799361088,0.914502474,0.799677238,0.846488893,0.207730042,0.389406467,0.935935025,0.649609753,0.873534213,0.156555651,0.954970985,0.179377002,0.884628385,0.107039769,0.627112579,0.668182445
12166,0.519583091,0.477042661,0.284092178,0.216706607,0.191933474,0.086429136,0.139480637,0.098733841,0.184087685,0.700845012,0.934446708,0.805265226,0.83292197,0.269206425,0.501289445,0.924290072,0.617872647,0.920207855,0.146170049,0.954810683,0.190920137,0.898186052,0.106237973,0.597843589,0.522038492
12167,0.56807147,0.502169197,0.295975889,0.191407052,0.227492265,0.051261418,0.140432723,0.074872886,0.208514484,0.603204864,0.954274195,0.810827954,0.819419574,0.329618641,0.613049958,0.912751519,0.586090555,0.966002245,0.135909574,0.954762592,0.202374903,0.912194389,0.105329271,0.568860847,0.377993661
12169,0.616106687,0.525759219,0.309333896,0.168058884,0.263891028,0.016689764,0.141384809,0.049715862,0.2333074,0.50731657,0.975055114,0.813842268,0.804320121,0.389734156,0.71712564,0.900692786,0.555658022,1,0.123970303,0.9552435,0.214094775,0.928230743,0.104768014,0.539639564,0.232913049
12189,0.62840681,0.488611714,0.314292888,0.126874358,0.264870994,0.024289567,0.145907219,0.037253664,0.235790124,0.482636026,0.974763247,0.825548695,0.795092678,0.404919957,0.788239487,0.89616485,0.547538181,0.963877385,0.126285166,0.961126607,0.214691263,0.947459346,0.092259996,0.523776582,0.198233889
12209,0.641354308,0.451554591,0.319653961,0.085655597,0.265990956,0.031889371,0.150429629,0.024924396,0.238330054,0.458058533,0.974276803,0.837555431,0.785800707,0.422291848,0.858893281,0.89145958,0.540048134,0.928634023,0.128610457,0.967442531,0.215497625,0.965861719,0.079377806,0.508009017,0.160821735
