TimeS,MF1,MF2,MF3,MF4,MF5,MF6,MF7,MF8,MF9,MF10,MF11,MF12,MF13,MF14,MF15,MF16,MF17,MF18,MF19,MF20,MF21,MF22,MF23,MF24,MF25
81697,0.972683418,0.323130951,0.95044687,0.072712036,0.957275565,0.04216829,0.859079779,0.677649109,0.977234067,0.178071977,0.134621696,0.324638513,0.146975603,0.969899038,0.043563415,0.019964608,0.151934232,0.702128069,0.941056738,0.279849063,0.906869387,0.980981714,0.432731986,0.077147397,0.241429018
81716,0.971288529,0.325741478,0.952393311,0.074077124,0.955620745,0.044239633,0.860087864,0.67438259,0.976241778,0.176713318,0.135862779,0.321365301,0.148244984,0.969525412,0.043950797,0.02184425,0.154942993,0.699501117,0.940015963,0.281702965,0.904103753,0.980688501,0.435018999,0.077383611,0.241481121
81736,0.970707325,0.327273237,0.953772039,0.07473599,0.954530069,0.045672151,0.863320896,0.671460905,0.975830687,0.175420999,0.13642485,0.3183283,0.149110946,0.969432144,0.043594045,0.023035042,0.157538867,0.697916266,0.939530754,0.28269144,0.902720936,0.980683733,0.436283249,0.077864628,0.24087325
81751,0.971230409,0.326656797,0.954420853,0.07432214,0.955169431,0.045923809,0.866374978,0.669322934,0.976227603,0.174258708,0.135870324,0.314953854,0.148224118,0.970151166,0.041958029,0.022932544,0.159075951,0.697825846,0.939807323,0.282736557,0.902462531,0.981327371,0.435423843,0.079032812,0.238325981
81756,0.971346649,0.326600757,0.955150768,0.074136834,0.955432698,0.046465843,0.869959945,0.66724766,0.976539465,0.173008847,0.135602491,0.312676104,0.147855476,0.970633282,0.040765252,0.023101365,0.160899194,0.697394165,0.940006259,0.282904721,0.902273965,0.981878038,0.435224972,0.079921835,0.236079753
81776,0.970261735,0.328403375,0.956448395,0.075116897,0.954266802,0.048072586,0.871063471,0.664720967,0.975986618,0.17170326,0.136749267,0.309132936,0.148707526,0.970571011,0.040803089,0.024400685,0.163441924,0.694470404,0.939390043,0.284582257,0.900213708,0.981768381,0.436894066,0.080591823,0.235344518
81791,0.969603038,0.329271995,0.957421615,0.075557514,0.953965926,0.049156654,0.872250506,0.662752277,0.975859038,0.170434824,0.137424507,0.305927213,0.148770126,0.970899525,0.040316609,0.025078984,0.165600383,0.692195913,0.939212942,0.285730692,0.8987401,0.982032988,0.437646933,0.081549562,0.233654058
81795,0.968963714,0.330126604,0.95815153,0.075989895,0.953552221,0.050182646,0.874201062,0.660840016,0.975802336,0.169073511,0.137997895,0.303379507,0.148944014,0.971110139,0.039938235,0.025728644,0.167611674,0.690174014,0.93912803,0.286809401,0.897811239,0.982235614,0.438495685,0.082391342,0.231842023
81797,0.968673112,0.330201323,0.958475937,0.075934303,0.953853097,0.050763396,0.876676539,0.659410522,0.9761709,0.167709544,0.138122381,0.30165854,0.148530161,0.971640411,0.039158065,0.025853753,0.169344981,0.688811303,0.939460398,0.287367212,0.897601721,0.982793433,0.438630633,0.083336197,0.229161601
81816,0.967859426,0.331546282,0.959124751,0.076930838,0.952687201,0.052176556,0.876837594,0.657548418,0.975731458,0.166138594,0.1392088,0.298014139,0.148985747,0.971409594,0.039367071,0.026765688,0.170804394,0.686794071,0.939174125,0.289241623,0.896575084,0.982550281,0.439898434,0.084345473,0.228026908
81836,0.967355716,0.332003941,0.959368056,0.077422928,0.952536763,0.053086398,0.876431974,0.656432409,0.975688932,0.164527839,0.139759554,0.295365199,0.148467561,0.971509227,0.039208514,0.027043037,0.171740543,0.686010629,0.939305131,0.290496698,0.896100177,0.982750524,0.44025356,0.085522247,0.225844362
81856,0.966793886,0.332667081,0.959611361,0.078162093,0.95201023,0.054112391,0.875095813,0.655159658,0.975462123,0.162893202,0.140521557,0.291636437,0.148088485,0.9714893,0.039219325,0.027463583,0.172537701,0.684870758,0.939246906,0.292104508,0.895310994,0.982755292,0.440793352,0.086767738,0.224113377
81877,0.966503284,0.332629721,0.959854666,0.078308279,0.952536763,0.054654424,0.874529138,0.654426102,0.975703107,0.161308984,0.140627181,0.28961177,0.14701038,0.971941526,0.038853564,0.027373143,0.17329398,0.684377826,0.939652056,0.292883803,0.895234171,0.983253514,0.440779147,0.087858615,0.221230331
81892,0.966212682,0.33295662,0.960016869,0.078790075,0.952423935,0.0554094,0.873640352,0.653473106,0.975688932,0.159663732,0.140996865,0.286574769,0.14636004,0.97209236,0.03873825,0.027508803,0.17384177,0.68379564,0.939841288,0.294019934,0.895164332,0.983415616,0.441073902,0.088975262,0.219088309
81896,0.966503284,0.332176731,0.959773564,0.078652125,0.953251345,0.055506192,0.872769462,0.652940181,0.976128374,0.158098089,0.14072526,0.283453407,0.14480896,0.972685457,0.037970692,0.026954105,0.17388265,0.68408965,0.940423539,0.294454698,0.895757965,0.983954364,0.440274868,0.090345301,0.215938958
