MF1,MF2,MF3,MF4,MF5,MF6,MF7,MF8,MF9,MF10,MF11,MF12,MF13,MF14,MF15,MF16,MF17,MF18,MF19,MF20,MF21,MF22,MF23,MF24,MF25
0.0,0.0,0.9271098218138087,0.9078089697976993,0.3757941881054058,0.0,0.0,1.0,0.0,1.0,0.0,0.1644863821574094,0.028284583524012627,1.0,0.8973755899050356,1.0,1.0,0.9472975572225426,1.0,1.0,0.49426122970502057,0.10830494660508662,0.0,0.4424540378086563,0.0
0.010319742852309246,0.010136315973435521,0.9290560079316265,0.899469937644815,0.3798979272992396,0.008730616639206283,0.011580754210672258,0.9878562995446111,0.011007372116915267,0.9938959331033969,0.007714617850474979,0.17435127600257333,0.027704386938904584,0.995645264366386,0.8993920203046304,0.9949694916001952,0.9941447835344217,0.9499903827659165,0.9928036652139904,0.9962799704436011,0.49197012755270647,0.10981797663580699,0.005626034197462884,0.43909429901860747,0.012695879280325225
0.02063948570461849,0.01922404753582607,0.9317733243980135,0.8900632785381015,0.3828559525049475,0.016086033273654102,0.02322896912548438,0.9760499241018722,0.02263567291734876,0.9883377583682788,0.011977032279276212,0.18485953248981357,0.02777691151204307,0.9904987586175694,0.9015152208464128,0.9875098914491006,0.9878850248403124,0.953644931717638,0.9884232875181584,0.9932988508675825,0.4906263080210606,0.11195795281185346,0.009229637801066417,0.43671224236127854,0.025790771909460462
0.030959228556927735,0.02761272282418741,0.9351699699809971,0.8795024281299506,0.3846057702322675,0.02212573087240738,0.034937149110643,0.9645808736717829,0.034884902401300606,0.9833254757946454,0.012939891737021949,0.19579669740510391,0.028502157243428087,0.9845463440014931,0.903732989228418,0.9776308497409611,0.9812349183818312,0.9578765147143681,0.986814169180914,0.9909037633449691,0.49016368162492013,0.11470397692838186,0.010921125206839594,0.43528746080923136,0.03913958212420225
0.04144814752156952,0.03739951066060794,0.9397233110868349,0.8693743994598386,0.38666805541089483,0.028220150962699492,0.04623306923716932,0.9527744982290437,0.0465132032017341,0.978213940100742,0.015523173209022693,0.20609049967831886,0.028864780109120514,0.9790887857074184,0.9057799253829236,0.9693468472815403,0.9749538679914834,0.9617234083477592,0.9842887473460722,0.9877697658419754,0.4898112043707181,0.11719713276629537,0.01290678433535581,0.43293137673227833,0.05266976204294826
0.051260362036880384,0.044040545263893546,0.9415317953566937,0.8604294168737,0.3896885741068639,0.03461792399521773,0.05730412034989616,0.9414741103052793,0.057464127256511344,0.9731024044068386,0.01980907201484212,0.21638430195153335,0.028574681816566572,0.9741684999915168,0.9076499281589472,0.9620926584079386,0.968708303761533,0.9651856126178111,0.9805117890267069,0.984304532830535,0.48890798140682495,0.11999540239493427,0.015186615186615472,0.4311652412667198,0.06438624492164843
0.06090340043985795,0.0527787486892691,0.9445841863197804,0.8517441273303844,0.3925841058223102,0.041073988377418644,0.06790294653364416,0.9301737223815144,0.0679634668141843,0.9678916155926651,0.02551577563026197,0.226034741582672,0.028139534377735656,0.9695451280688161,0.9093643515849265,0.9566926854284823,0.9629169623846701,0.9680707828428545,0.9760643647334898,0.9799475119117387,0.4882030268984206,0.12240705523395541,0.017944475087332212,0.4281041871509934,0.07664683691236208
0.07020808661816967,0.06046836770359969,0.9457271116578384,0.8438667716980752,0.3961878970940528,0.04771563338309908,0.07819445173186616,0.9190419969640748,0.07778542962620101,0.9626808267784918,0.0327654028157768,0.23568518121381063,0.027269239500073667,0.9652045311872592,0.9109231956608614,0.952543101903294,0.9573101490418737,0.9707636083862279,0.970991172198011,0.9754376130659669,0.48685920736677474,0.12496708532737037,0.02132744989887857,0.4249911878745153,0.0876015670342426
0.0793435966841481,0.06780845858091528,0.9466313537927679,0.8366530760640924,0.4002083116342048,0.054513118527727056,0.08819362721214892,0.9079102715466353,0.08709935987897541,0.9574204114041835,0.04149454575343752,0.2449067124168987,0.025963797183580765,0.9613305131235896,0.912326460386752,0.9496066856545725,0.9519091554293827,0.9730717445662628,0.9649346295675495,0.9704945600937653,0.4854933580067411,0.12750830703642557,0.025151682294539686,0.4217409049589076,0.09822983168891465
0.08847910675012653,0.07479902132121588,0.9469801984742636,0.8299299117332204,0.4046870117696073,0.06141172131976374,0.09787049043931907,0.8969472086355205,0.0958488095103696,0.9521103694697403,0.05166445522116412,0.253913789405962,0.024295732001395433,0.9578523801175213,0.9135710951871071,0.9478282927152063,0.9466997870830377,0.9751875360646279,0.9579170857079004,0.9649654750681582,0.4838851805344436,0.12994796346993792,0.029343629343629295,0.4182605791885423,0.10845908299477668
0.09744544070377242,0.08109052778748649,0.9470169189670525,0.8238415526181389,0.40970732215394234,0.06842095871425938,0.1072775108499299,0.8859841457244053,0.10409022658252148,0.9467507009751619,0.06322933668377113,0.2627064121809995,0.022192519380379187,0.9547842709211114,0.9146662517883999,0.9471941370934166,0.9416891412349183,0.9767262935179842,0.9500279360822439,0.9590796748796088,0.48212279426343263,0.13240872709034293,0.03386651958080548,0.41454650019479433,0.11821677307022636
0.10607342243275246,0.08773156239077211,0.9473841238949426,0.8178109030681291,0.4149567753359025,0.07577756496808846,0.11649714041570786,0.8756957328385898,0.11199295528184525,0.9414406590407186,0.07492103378227634,0.2708556723139607,0.02030688047877824,0.9521544630384744,0.9157553072387106,0.9470287051920802,0.9366359119943224,0.9780727062896709,0.9419152977986367,0.9529390781461003,0.48000793073821957,0.1341441140206056,0.038793895936753295,0.4107415171697308,0.12757544979686605
0.11436305193706667,0.09437259699405771,0.9480588629499408,0.8116936891705115,0.420352046661806,0.08338280167260485,0.1254919009676863,0.8655759824590992,0.1196134436704789,0.9361306171062753,0.0867665535502507,0.2785760240188718,0.018566290723454424,0.9498781239572671,0.9168260592360749,0.9472630670523068,0.9315471965933286,0.979034429698019,0.9334897753938988,0.9464672459041457,0.47751856013041666,0.13520156318572235,0.044272844272844454,0.40680481605847535,0.1368615786419038
