TimeS,MF1,MF2,MF3,MF4,MF5,MF6,MF7,MF8,MF9,MF10,MF11,MF12,MF13,MF14,MF15,MF16,MF17,MF18,MF19,MF20,MF21,MF22,MF23,MF24,MF25
905234,0.04283713,0.44319531,0.759601256,0.192194902,0.996522495,0.002579062,0.728093643,0.424391284,0.466708593,0.511480229,0.396663716,0.007758063,0.562869718,0.373754045,0.968510411,0.410734623,0.50443557,0.796982984,0.201534423,0.553140037,0.614911994,0.636246701,0.997750099,0.174405467,0.979106196
905253,0.04541768,0.444413338,0.759706967,0.191188464,0.995001087,0.002153392,0.731501447,0.421240281,0.470614316,0.509021635,0.400032617,0.008907406,0.565235076,0.377276649,0.964060312,0.410588346,0.497642461,0.797564043,0.199058525,0.550667489,0.615291134,0.646785853,0.999440632,0.174173081,0.988364528
905274,0.04578633,0.445137413,0.759971246,0.189140884,0.990823251,0.005583794,0.734991717,0.418704815,0.470560574,0.509091986,0.401039094,0.010799033,0.568217847,0.380519627,0.956671259,0.414276609,0.49580266,0.79727211,0.200452632,0.548876002,0.615042559,0.65536525,0.999123658,0.175422155,1
905288,0.052938141,0.446903628,0.760140385,0.189140884,0.991789225,0.00135213,0.737858638,0.415093439,0.477881482,0.505022716,0.405339919,0.012211766,0.570324559,0.386023482,0.951976711,0.406691116,0.49018891,0.799733892,0.196188838,0.549606416,0.617161724,0.663513176,1,0.176246971,0.995871284
905293,0.057878051,0.448518871,0.759379261,0.189210293,0.990630056,0,0.741511416,0.411093302,0.483646733,0.503578662,0.407529938,0.013792113,0.573616036,0.392799293,0.944754328,0.400672873,0.488443458,0.801086889,0.197003576,0.549053671,0.617166746,0.672366463,0.998856404,0.181127835,0.993994595
905313,0.061933201,0.450179553,0.758332717,0.188689722,0.987780434,0.00087638,0.745746309,0.40697722,0.487577897,0.5034935,0.408461861,0.015683739,0.577562471,0.400199148,0.935593013,0.397193576,0.490283259,0.801544438,0.201285475,0.547395435,0.616036859,0.680660088,0.99650706,0.188493086,0.992868582
905328,0.065619701,0.451591059,0.757941584,0.187197418,0.983868241,0.003205048,0.749496106,0.403613081,0.489184724,0.503948932,0.408247519,0.01826976,0.581277377,0.406715794,0.92513167,0.39521884,0.495000696,0.801976724,0.206119585,0.54750401,0.615524644,0.685840556,0.993629425,0.194556518,0.989615654
905334,0.069453661,0.4525262,0.757391883,0.185566295,0.978386341,0.007511831,0.752815137,0.400893466,0.489169573,0.506089094,0.406793719,0.021214951,0.584606399,0.411527405,0.915370342,0.394748665,0.500048354,0.802010409,0.21120717,0.547903763,0.614251638,0.689695594,0.992324234,0.19858046,0.98798919
905354,0.067831601,0.45253646,0.756799899,0.182720505,0.968678307,0.017978316,0.756252289,0.399036625,0.483736207,0.512439229,0.40144914,0.025117927,0.589337116,0.416482239,0.902031156,0.399659384,0.512030644,0.800665832,0.221735391,0.548140654,0.61218269,0.693671882,0.987432876,0.206184364,0.993619257
905374,0.069969771,0.452866251,0.756482764,0.180742335,0.961650849,0.024413451,0.758712699,0.397109876,0.482057058,0.516582554,0.397609617,0.029044848,0.593277293,0.422023605,0.89113647,0.397914512,0.522041046,0.801216014,0.227596976,0.550588526,0.612383559,0.697089133,0.983598101,0.212273818,0.989990992
905394,0.071739291,0.45313155,0.755732211,0.179215326,0.954406047,0.031199139,0.761134059,0.395022848,0.480749814,0.52139977,0.393276175,0.033115437,0.597555379,0.428161733,0.880441788,0.395041219,0.533136459,0.801892512,0.233938352,0.552325725,0.612408667,0.701154967,0.979614161,0.219262558,0.985236713
905414,0.077711421,0.453697325,0.754675095,0.178868278,0.948972446,0.035005133,0.763129261,0.392661301,0.483015837,0.525176526,0.39031732,0.036826856,0.600926119,0.43425894,0.872702727,0.387163172,0.540906078,0.803593584,0.237179197,0.5549562,0.612805383,0.705096362,0.977569362,0.224896611,0.975227705
905429,0.082135221,0.453906926,0.753406556,0.177618907,0.940471878,0.042917595,0.765521758,0.390773769,0.482209994,0.531600715,0.385382787,0.040849556,0.604613908,0.439578652,0.864219205,0.383986877,0.551430681,0.803812534,0.243801204,0.556328192,0.611637834,0.708925199,0.974871967,0.232126558,0.970973876
905434,0.085747991,0.453698791,0.752317727,0.176612469,0.931802265,0.051205649,0.767264467,0.389418224,0.481114859,0.538898742,0.379567588,0.045231425,0.607786492,0.443837831,0.856135692,0.379797093,0.561530714,0.804169029,0.249920789,0.559333745,0.610598338,0.710834928,0.971385243,0.237618199,0.966845161
905449,0.087738701,0.45356834,0.752201444,0.174634299,0.923398295,0.059969452,0.768825702,0.38837471,0.478661597,0.545504364,0.373934113,0.050068242,0.610984106,0.448369815,0.847174382,0.377352182,0.57422062,0.80466307,0.256024985,0.562097471,0.611193412,0.710925599,0.965375149,0.243534862,0.961590431
905454,0.089729411,0.453361671,0.751958307,0.172864356,0.914293994,0.06983499,0.770648417,0.387293684,0.476005374,0.553305958,0.36780206,0.054929004,0.614281841,0.453334879,0.838057512,0.375314756,0.587688904,0.804707983,0.263727425,0.56494016,0.611331509,0.710843682,0.9574197,0.251829655,0.958712842
905474,0.091941311,0.453371931,0.751080901,0.171302643,0.904223719,0.080759697,0.773249104,0.385752285,0.473689898,0.562059147,0.361492941,0.05950243,0.617604606,0.458419296,0.829662881,0.374855029,0.600718466,0.803599198,0.273548183,0.565418877,0.609531223,0.711308296,0.949196997,0.26206227,0.959338405
905494,0.091351471,0.453602052,0.751028045,0.169428586,0.896181989,0.090309738,0.77535879,0.38420236,0.471226345,0.568701795,0.356330087,0.064411082,0.620745901,0.46340823,0.82114047,0.374510234,0.614738689,0.803298844,0.281502286,0.56426897,0.609556331,0.709414825,0.94004823,0.269356429,0.955710139
905514,0.091130281,0.453644558,0.751123186,0.16755453,0.887681422,0.100458222,0.777237811,0.382964466,0.468519524,0.575970201,0.350841061,0.069463401,0.623655667,0.467895884,0.8134903,0.374363957,0.628490019,0.802877787,0.288940841,0.563652067,0.609769754,0.707092385,0.930874602,0.27654204,0.953333
905529,0.098503281,0.454443386,0.751133757,0.16748512,0.88263421,0.104617272,0.778509492,0.381271314,0.472308902,0.580209795,0.348399422,0.073773436,0.62489675,0.472305106,0.811095802,0.366308289,0.635311433,0.804042712,0.289868284,0.564866132,0.611143194,0.704793707,0.925162838,0.281678987,0.943073766
905534,0.104696601,0.454670575,0.750605199,0.167346301,0.874664928,0.112715026,0.780195931,0.379948165,0.473473215,0.587711471,0.344159172,0.078155305,0.626363105,0.47535371,0.808629081,0.36271406,0.642708375,0.803630076,0.293804372,0.564752622,0.610226731,0.702559437,0.91980534,0.287418302,0.941197077
905554,0.104844061,0.455293514,0.751218326,0.166756321,0.871211572,0.116716328,0.780913146,0.378423817,0.475227546,0.590251525,0.342449094,0.08282451,0.62772934,0.477812371,0.806040134,0.358545173,0.649911902,0.804890441,0.292955687,0.561677977,0.612393602,0.697982091,0.915846261,0.285368874,0.930687619
905573,0.110595001,0.456026383,0.751820882,0.166617502,0.867323529,0.11965095,0.781808634,0.377063156,0.47942256,0.593550633,0.340897442,0.087134545,0.628688832,0.481017838,0.804751217,0.351314923,0.655035039,0.806035717,0.291648939,0.563045034,0.61469606,0.695048087,0.910973548,0.28770802,0.921429286
905594,0.116051021,0.455928179,0.752233157,0.165298721,0.85812263,0.128887999,0.783516659,0.376681217,0.47899091,0.601852092,0.336135315,0.091705577,0.630188561,0.483108212,0.801517812,0.351137302,0.662880137,0.804559209,0.296201874,0.566420728,0.614502724,0.692909491,0.904130619,0.294938731,0.925683115
905613,0.118779031,0.456559912,0.753512268,0.164535217,0.85483832,0.131892731,0.7844837,0.37548254,0.481930993,0.60452174,0.335217371,0.096123363,0.631588169,0.486112485,0.799067757,0.346717655,0.669008088,0.805457465,0.295095777,0.567634793,0.617847189,0.689833665,0.898257259,0.296651047,0.918551697
905629,0.121949421,0.457191645,0.754527099,0.16411876,0.851602309,0.134824849,0.78589339,0.37403151,0.484962266,0.607639416,0.334075765,0.100275363,0.633123357,0.48924634,0.795273228,0.341796487,0.673428327,0.805954312,0.295403521,0.570132017,0.620290255,0.687074125,0.890879823,0.299999236,0.913797418
905634,0.128363931,0.458754122,0.755510217,0.165611064,0.854307035,0.129924631,0.787103464,0.371299959,0.494557201,0.605917659,0.337253623,0.103574935,0.633596846,0.493474829,0.79361208,0.328443511,0.672069705,0.808663115,0.290838727,0.573991363,0.624254902,0.683811516,0.884521679,0.300587844,0.89803323
905654,0.133303841,0.460145108,0.755732211,0.166374568,0.853268613,0.129791922,0.789632758,0.36851555,0.500883311,0.607446875,0.338544336,0.106836195,0.634783697,0.497430511,0.790284229,0.321317744,0.673225477,0.808985925,0.292259539,0.576202344,0.625078464,0.68175096,0.876715394,0.305151471,0.892152938
905669,0.136621691,0.461357274,0.755193082,0.166339864,0.848535343,0.134434234,0.793476178,0.365666348,0.503939169,0.61223447,0.337943246,0.110063932,0.636681824,0.501116798,0.785284117,0.320440084,0.676900361,0.806931166,0.299667356,0.576750154,0.622760941,0.680879576,0.86749826,0.313697761,0.896156541
905674,0.134409791,0.46313668,0.756059917,0.164951674,0.846844889,0.137025816,0.796955534,0.362617651,0.505777257,0.612937983,0.339289875,0.113825635,0.639024238,0.505590812,0.778306185,0.321077433,0.684226541,0.806111507,0.305200742,0.574785935,0.62378035,0.677906177,0.856304694,0.319048747,0.892778501
905694,0.136400501,0.465024551,0.756028204,0.165159902,0.845854766,0.137606731,0.800467633,0.359161438,0.511065691,0.614196902,0.341027911,0.117086895,0.64072838,0.510228509,0.773267184,0.316521957,0.687726879,0.805611852,0.310049337,0.575718692,0.623669872,0.675931415,0.845720217,0.325408777,0.888274447
905714,0.139423431,0.467237816,0.755594786,0.165159902,0.844091864,0.138668403,0.804581252,0.35551596,0.516268367,0.615459524,0.343171334,0.120027297,0.641923574,0.513754523,0.769344874,0.314233771,0.689727073,0.804070783,0.315785996,0.575373226,0.621779195,0.673752798,0.836757906,0.330958515,0.886272645
905728,0.142225171,0.46953756,0.755002801,0.165229312,0.842473858,0.13959987,0.80876036,0.351795458,0.521485335,0.616651794,0.345491822,0.122924598,0.642837178,0.516625803,0.765689238,0.312217242,0.691010216,0.80234164,0.32172136,0.575096854,0.61925076,0.670963869,0.828267949,0.335346323,0.884521069
905729,0.144731991,0.471806523,0.754199393,0.16550695,0.840783405,0.140548864,0.812869128,0.348134634,0.527065348,0.618243956,0.348194399,0.12577401,0.643604772,0.51890373,0.763433632,0.310932096,0.692496208,0.800528287,0.327354366,0.574331894,0.61644613,0.668321265,0.821319362,0.338488117,0.883269943
905735,0.145174371,0.474613412,0.754146537,0.166374568,0.844140163,0.136154443,0.815651157,0.344119152,0.535481105,0.614981875,0.353739341,0.128752724,0.64392808,0.521048665,0.763133625,0.305049682,0.692279206,0.801272155,0.326158059,0.571563233,0.617181811,0.664206031,0.816838206,0.334451944,0.870258232
905755,0.151883802,0.477575669,0.753121135,0.168630377,0.846965635,0.130908681,0.818736372,0.339689333,0.54742439,0.613293443,0.358906854,0.131175921,0.644399483,0.524499657,0.764866997,0.294266997,0.68914211,0.801951461,0.324623636,0.57074892,0.6171793,0.664094098,0.812282468,0.336072529,0.85812231
905775,0.158740692,0.480643459,0.752740573,0.170018567,0.849960154,0.125718006,0.821399552,0.33564998,0.558490081,0.610605281,0.364325987,0.133833776,0.644751992,0.526886707,0.767311496,0.285041114,0.685967275,0.802740241,0.320899833,0.568631709,0.618479926,0.663798322,0.808926263,0.335881422,0.844735262
905795,0.164712822,0.483420154,0.752190873,0.171406757,0.852109445,0.121861933,0.823888098,0.33177602,0.568823967,0.609242686,0.368426448,0.136707133,0.645813692,0.52941016,0.769222649,0.275846577,0.68375008,0.803366213,0.317636808,0.566203578,0.620006528,0.665238435,0.804681285,0.337425564,0.832974677
905815,0.170463762,0.485860315,0.750911763,0.171962033,0.849911855,0.123431905,0.827426878,0.328081094,0.575873306,0.611808659,0.369898886,0.139616407,0.647949606,0.531694908,0.770061557,0.272628488,0.683844428,0.801611808,0.319291178,0.561465762,0.618962011,0.669616929,0.799640762,0.344267182,0.831723551
905830,0.175477402,0.488008062,0.749960358,0.171892624,0.847038084,0.126283897,0.830580006,0.324803915,0.581527643,0.614963362,0.370481338,0.142894428,0.650398398,0.533365843,0.77077824,0.270465682,0.684806786,0.799770383,0.320450822,0.556476249,0.618776207,0.674611363,0.794264618,0.350932983,0.831348213
905835,0.179753742,0.489930377,0.749357802,0.171233233,0.843584728,0.13042542,0.833342631,0.321874574,0.585664056,0.618514254,0.370173804,0.146507674,0.653126695,0.534354763,0.770939354,0.269117847,0.686245604,0.797934573,0.321283212,0.551501542,0.61922314,0.679920959,0.787900259,0.357415321,0.831473326
905855,0.179311362,0.492174452,0.75052063,0.16967152,0.84496124,0.1306032,0.834521416,0.318953758,0.590012006,0.617003551,0.372074927,0.150889543,0.65601143,0.535582389,0.770333785,0.265189272,0.689458179,0.798776688,0.316516544,0.545283159,0.624787205,0.68277067,0.780398518,0.357766957,0.818836953
905870,0.182997862,0.494471191,0.751842025,0.169046834,0.847835012,0.12803165,0.835067149,0.316043173,0.597261449,0.614881902,0.374623736,0.155211551,0.657924158,0.536810015,0.771239361,0.255409627,0.690472428,0.800904431,0.309524736,0.543471931,0.631107038,0.684441589,0.772250398,0.358034506,0.800445401
905875,0.195531962,0.496585562,0.752486865,0.170192091,0.850515588,0.12358715,0.835258763,0.313253649,0.60845006,0.614400551,0.377074694,0.159059455,0.658266238,0.537253324,0.775383897,0.238775873,0.686297496,0.803537443,0.301190105,0.548140654,0.636028322,0.68586757,0.764941329,0.359777399,0.780590031
905895,0.203789722,0.498425357,0.752550292,0.1702615,0.850274095,0.123832536,0.83639874,0.310385691,0.615139214,0.616007524,0.378193001,0.162976798,0.658727212,0.535207281,0.778528412,0.230793342,0.683858581,0.803899553,0.297741864,0.548002468,0.637107992,0.685661089,0.759030678,0.359135281,0.768591733
905915,0.201725282,0.499443752,0.752455152,0.168318034,0.845540824,0.131977865,0.838530739,0.307811008,0.613704191,0.621517145,0.375672149,0.167734598,0.660917358,0.532240519,0.776450588,0.234209949,0.689467614,0.801696019,0.302908795,0.543156076,0.635254978,0.684402319,0.749571152,0.359716245,0.767290562
905930,0.200029492,0.500524734,0.752719431,0.166027521,0.840807554,0.140040564,0.840623931,0.305270427,0.612143388,0.62689347,0.37300685,0.172691138,0.662955238,0.529478361,0.773872753,0.23709369,0.696473008,0.799703014,0.308688725,0.539790253,0.633688201,0.682145912,0.738147623,0.361420916,0.764062656
905935,0.201061712,0.501306999,0.752159159,0.16411876,0.833248811,0.15051456,0.843270133,0.302866253,0.610276714,0.635609631,0.368365873,0.177482461,0.664838764,0.526272894,0.771250472,0.240280433,0.703384054,0.796488943,0.318059114,0.538813078,0.629251513,0.680384322,0.725599145,0.367154116,0.766026924
905955,0.202978692,0.50233111,0.751577746,0.162487636,0.826124755,0.160212334,0.846083694,0.300179034,0.609141844,0.644025874,0.364111644,0.182146876,0.666492846,0.52321065,0.768728194,0.242631309,0.710337556,0.793482593,0.327746345,0.538127082,0.624405554,0.677869283,0.712454008,0.373506501,0.765914323
905975,0.203789722,0.503901649,0.752064019,0.160995332,0.823444179,0.164992363,0.848281181,0.297172964,0.610188097,0.647969253,0.362886166,0.186684386,0.667685954,0.520202967,0.766644814,0.242359653,0.715734304,0.792371002,0.332727561,0.536794571,0.622442062,0.67397979,0.699843377,0.375891513,0.75754429
905995,0.209909312,0.506164163,0.752169731,0.162314113,0.826414548,0.161617047,0.849928084,0.293073933,0.619118404,0.64814328,0.365411677,0.190209037,0.667800676,0.518214896,0.768067068,0.231232173,0.713752981,0.793836282,0.331478296,0.537761875,0.621897205,0.671235883,0.689358343,0.376525987,0.738802422
906015,0.218093342,0.508502748,0.751260611,0.164743445,0.829481514,0.157139995,0.852030978,0.288652639,0.629963981,0.648635739,0.368701365,0.19303211,0.667066455,0.514613861,0.771856041,0.219853932,0.707148569,0.794695239,0.329591726,0.537302899,0.618688327,0.668680199,0.683484984,0.374691363,0.721737063
906030,0.217356042,0.509958226,0.750985761,0.164257579,0.82742882,0.160758194,0.855062832,0.285360115,0.631764908,0.652890145,0.368561577,0.196839308,0.667850736,0.509873861,0.770172671,0.221745081,0.709040261,0.792887499,0.33503689,0.533700185,0.61402315,0.664894508,0.674796142,0.37513473,0.716957762
906035,0.216176362,0.511489923,0.751588317,0.164153464,0.828587988,0.16056539,0.85718513,0.282279021,0.635183809,0.654386036,0.370308932,0.200794962,0.668007175,0.504861057,0.768889309,0.220386797,0.709738442,0.792946447,0.336096501,0.531420111,0.611986843,0.659003364,0.667275756,0.371534281,0.704459013
906055,0.217650962,0.513004031,0.751239468,0.165923407,0.830809727,0.157883667,0.859474786,0.278732438,0.642433251,0.656548415,0.372363823,0.204211862,0.668044721,0.500994036,0.768644859,0.213313273,0.707483507,0.793606104,0.336552302,0.531425046,0.60914455,0.655039458,0.660289877,0.37054817,0.690283755
906075,0.220231512,0.514563576,0.750372633,0.167693349,0.831630805,0.156338734,0.862705529,0.275030692,0.649371105,0.659895658,0.374376776,0.207269593,0.668076009,0.49690877,0.768550412,0.20892497,0.704766263,0.793103642,0.339051736,0.53020111,0.604376428,0.651962881,0.654528391,0.371587791,0.680449905
906090,0.223991742,0.516146574,0.748860958,0.169359177,0.830302591,0.157012294,0.866690598,0.271364752,0.655357041,0.665153496,0.375401892,0.210267462,0.66799466,0.492666642,0.768567079,0.206814406,0.70309629,0.791396956,0.344330784,0.527930907,0.597512994,0.648599907,0.649972653,0.37425564,0.673581223
906095,0.217503502,0.517390986,0.748490967,0.169116244,0.829384916,0.159969452,0.86991164,0.268278543,0.656160311,0.668859901,0.375779321,0.214247061,0.668753911,0.487125276,0.765805907,0.210596705,0.705874861,0.790021502,0.349056262,0.520710672,0.592810405,0.643097713,0.645286396,0.370349419,0.666474827
906115,0.216692472,0.51889923,0.748395827,0.170087977,0.830664831,0.159315923,0.87232257,0.265209385,0.661177177,0.671181495,0.377326313,0.218030314,0.668908264,0.482961579,0.765244783,0.206312886,0.705455009,0.790605368,0.349282578,0.517670574,0.59077234,0.639048762,0.640370177,0.367857389,0.653450606
906130,0.218240802,0.520328325,0.748078692,0.171510871,0.831630805,0.158684929,0.874471548,0.262327786,0.667137385,0.674047387,0.37857509,0.221698633,0.668733052,0.478525076,0.766078135,0.199887158,0.702926462,0.791436255,0.348178156,0.51572116,0.588892209,0.63612664,0.636498111,0.365350069,0.641327194
906135,0.222001032,0.522390619,0.747222428,0.17310729,0.832476032,0.157861131,0.877345745,0.258849407,0.674403979,0.676098684,0.380811705,0.224785097,0.668453548,0.474282947,0.768844863,0.194171917,0.698119394,0.79169731,0.346593944,0.510312153,0.586035604,0.635399392,0.635043755,0.36336256,0.630967871
906149,0.221411192,0.524394284,0.747222428,0.173731975,0.83402159,0.157608233,0.879635401,0.255712045,0.679620948,0.676817009,0.382978426,0.228417499,0.668605815,0.469928286,0.770439343,0.190013478,0.695510651,0.792632058,0.343602951,0.503052437,0.585411655,0.634108105,0.633054893,0.358684269,0.619157242
906155,0.221853572,0.526295346,0.747169572,0.174183137,0.83438383,0.158689937,0.881893526,0.25289865,0.68435767,0.678457306,0.384339034,0.232093001,0.66878937,0.465481553,0.772433832,0.185959523,0.692604709,0.793347855,0.340604264,0.496157927,0.584891907,0.634029315,0.63118474,0.355060887,0.610049044
906175,0.223328172,0.528092342,0.747085003,0.174460775,0.833586901,0.161116258,0.884124971,0.250375119,0.688611286,0.681004765,0.384912166,0.235811604,0.668997956,0.460942748,0.774839441,0.182062293,0.689396852,0.793833475,0.337615082,0.489599013,0.584477365,0.635159269,0.629412788,0.352530634,0.603743369
906195,0.225834992,0.529761818,0.74696872,0.174669003,0.831630805,0.164764504,0.886322458,0.248073251,0.692284604,0.684311279,0.384669866,0.239597251,0.669294147,0.45625731,0.777345052,0.178478513,0.685660642,0.794060846,0.334620468,0.483533621,0.583999046,0.637222827,0.62735183,0.351299908,0.600215194
906215,0.225245152,0.531615977,0.747782699,0.174079023,0.830737279,0.1683176,0.88788932,0.245958941,0.694059802,0.68538136,0.384492801,0.243962359,0.669957449,0.451687815,0.778700638,0.175782842,0.683301923,0.795138752,0.32922102,0.475336212,0.585884701,0.637644918,0.625073961,0.34705734,0.592458212
906230,0.231807122,0.533717845,0.748416969,0.176022489,0.8336352,0.165195182,0.887644347,0.243861683,0.702910068,0.683941009,0.385149807,0.248083232,0.669246172,0.447766233,0.784006311,0.158720705,0.673362283,0.799208974,0.315541574,0.473357187,0.59034223,0.638211458,0.624576745,0.340422116,0.572227505
906235,0.237852982,0.535784536,0.748480396,0.176994222,0.832113792,0.167889426,0.888704283,0.241730323,0.707412384,0.685366549,0.383546899,0.252249599,0.669523591,0.44380373,0.78776195,0.149014199,0.665521902,0.800862325,0.306713891,0.467563233,0.592150802,0.64015683,0.623808547,0.33783071,0.561980783
906255,0.239327582,0.536410407,0.748712961,0.17647365,0.825158782,0.178315847,0.889143295,0.241406357,0.704290778,0.691679657,0.376771819,0.257574887,0.670211923,0.436830134,0.788750861,0.146224493,0.660644072,0.800747236,0.30139551,0.462968538,0.592463153,0.639783514,0.622359164,0.333427613,0.562093384
906275,0.240433532,0.537033346,0.748712961,0.176161308,0.817575889,0.189668728,0.889482863,0.241031237,0.700548854,0.698270468,0.368906388,0.263051026,0.671321597,0.430248697,0.789378653,0.142766093,0.655351107,0.80062934,0.295778482,0.457495373,0.592768725,0.639911079,0.620846385,0.329383796,0.562306075
906290,0.241244562,0.537665079,0.748490967,0.175987784,0.809377189,0.201965596,0.889713284,0.240639067,0.6961666,0.705153792,0.359917991,0.268682805,0.672854699,0.424038957,0.789634214,0.138618103,0.649709052,0.80050583,0.289870095,0.451163479,0.593062997,0.640504509,0.61927767,0.325676326,0.562443699
906295,0.241760672,0.538307072,0.748036407,0.176022489,0.800574754,0.215201442,0.889820005,0.240212795,0.691149734,0.712311116,0.349899818,0.274486986,0.674790372,0.418241835,0.789556435,0.133895454,0.643609406,0.800357057,0.28366813,0.443967921,0.593339945,0.641546292,0.617721385,0.322282272,0.562506256
906315,0.241244562,0.539544155,0.747676988,0.174391365,0.790021493,0.230973784,0.891178275,0.239564862,0.683643016,0.719473254,0.339867667,0.280171444,0.677193275,0.412976685,0.787500833,0.135211945,0.640429853,0.798473527,0.281425338,0.433742134,0.592313004,0.642559937,0.614679047,0.321838905,0.566597438
906330,0.242350512,0.540537926,0.747285855,0.173801385,0.781264942,0.244284748,0.891430526,0.239274997,0.678268824,0.726281413,0.32990541,0.285896607,0.678711777,0.407125003,0.785845241,0.130395261,0.634358511,0.797945801,0.276792649,0.428086366,0.592078238,0.641704499,0.6115267,0.318429562,0.565533981
906335,0.243825112,0.541968487,0.746894722,0.173315518,0.774276124,0.255444826,0.891483886,0.23876347,0.674346807,0.731204526,0.321163972,0.291394296,0.679604522,0.400918673,0.784634103,0.123687428,0.626310563,0.797864397,0.270693885,0.422272671,0.591936124,0.639427707,0.609311605,0.312138331,0.560254229
906336,0.247806532,0.544260901,0.746313308,0.173489042,0.770272163,0.262673711,0.891597884,0.237467603,0.673892287,0.733131042,0.314934066,0.296290975,0.679811022,0.395247725,0.78472855,0.113165951,0.615026453,0.798619493,0.26222695,0.415674275,0.592075979,0.63658625,0.608447071,0.303829013,0.548393554
906355,0.248470102,0.545731037,0.744717063,0.173003175,0.761559081,0.27616496,0.89245408,0.236734415,0.668921159,0.740139888,0.304948511,0.301407945,0.68068708,0.388403712,0.781834041,0.108255232,0.606247302,0.796859474,0.260817001,0.409293029,0.58832827,0.633801073,0.605694983,0.297950572,0.547880593
906375,0.248470102,0.547572004,0.743298413,0.171892624,0.753036779,0.289776398,0.893642566,0.235864821,0.663444057,0.746468696,0.29527981,0.306507195,0.681734179,0.382275813,0.777483944,0.104211725,0.598812621,0.794860855,0.260747748,0.402531771,0.584685515,0.630403707,0.601331295,0.293149973,0.546504354
906395,0.247732802,0.549777941,0.742051016,0.170157386,0.744753556,0.30348549,0.895156068,0.234824717,0.657478132,0.752101099,0.285941941,0.311585854,0.682958575,0.37686062,0.771656037,0.10103543,0.592698822,0.792632058,0.262003349,0.395360888,0.581156853,0.62646919,0.595321201,0.289404282,0.544289861
906415,0.246037012,0.552573104,0.741594342,0.167762758,0.738440919,0.315439567,0.896480381,0.233580003,0.651652278,0.754799999,0.278346769,0.316732036,0.684124567,0.371765974,0.765872575,0.098360656,0.58701431,0.791029233,0.26115557,0.386472548,0.579347126,0.621055791,0.589795271,0.283145921,0.536983285
