TimeS,MF1,MF2,MF3,MF4,MF5,MF6,MF7,MF8,MF9,MF10,MF11,MF12,MF13,MF14,MF15,MF16,MF17,MF18,MF19,MF20,MF21,MF22,MF23,MF24,MF25
268058,0.730182471,0.989719815,0.933771801,0.255319149,0.099327746,0.029832064,0.88895211,0.682776827,0,0.662433718,0.413515803,0,0.172260654,0.813751254,0.25602892,0.438810635,0.159251894,0.528183519,0.624187256,0.212020807,0.023550825,0.176505105,0.837550182,0.4194741,0.972591973
268059,0.738558181,0.989518242,0.941466364,0.265507941,0.09583321,0.026285595,0.899128278,0.689816671,0.022482975,0.665141147,0.40153796,0.00353513,0.171449312,0.814988441,0.25445926,0.434122922,0.144263481,0.527579319,0.60686606,0.187865185,0.018507197,0.170132614,0.836741045,0.41077501,0.963332057
268078,0.748130422,0.990022173,0.955939469,0.287383878,0.08709687,0.019296965,0.916343874,0.704258128,0.062191214,0.676111249,0.3828348,0.011599646,0.166954906,0.821055126,0.249877123,0.420965623,0.124541884,0.525500618,0.583641092,0.171654553,0.012699383,0.159476587,0.839635266,0.403380783,0.949227164
268093,0.755608735,0.989921387,0.965557673,0.293077615,0.084046554,0.015228956,0.927898749,0.712438035,0.085108159,0.681907153,0.372311502,0.01723376,0.162951576,0.825974061,0.247102472,0.412518683,0.113941525,0.523608258,0.567724317,0.153484395,0.01019841,0.152822439,0.840347765,0.396441281,0.938447629
268098,0.75979659,0.989014312,0.972153012,0.300269703,0.081618148,0.012204026,0.935105956,0.71895869,0.103818934,0.684053042,0.363439557,0.020658418,0.160976599,0.829104292,0.244549793,0.410412609,0.104672375,0.522577025,0.556410923,0.137736925,0.007127772,0.147823025,0.840008714,0.389126137,0.933291255
268118,0.740951241,1,0.974717866,0.306562781,0.071593568,0.007927402,0.945055987,0.729524322,0.125667646,0.68297007,0.350550668,0.025077331,0.161318217,0.825541791,0.228187281,0.422528194,0.095764787,0.519294865,0.544109233,0.149850363,0.001083755,0.140488206,0.841622074,0.396065639,0.928091459
268138,0.730481603,0.999697642,0.982046021,0.309559485,0.069298427,0.00552832,0.948528285,0.735042777,0.139721592,0.683270895,0.343605083,0.027176315,0.159812964,0.827136718,0.228409253,0.420942977,0.089355268,0.517786483,0.537087126,0.148674647,0,0.136016899,0.840860437,0.387386319,0.92532175
268152,0.744241699,0.997480347,0.988274952,0.32244531,0.068987473,0.002920622,0.95537805,0.741478367,0.160518761,0.686660196,0.337822092,0.03325232,0.156215304,0.833277933,0.22596756,0.414217129,0.085624599,0.517255691,0.525019506,0.130682628,0.000611349,0.130595001,0.843133883,0.3823448,0.921463387
268153,0.754711337,0.995666196,0.991847428,0.341624213,0.067373471,0.001147387,0.960484371,0.748286483,0.18088196,0.689768725,0.333597915,0.039549271,0.152767102,0.838897443,0.2205451,0.409755877,0.082715664,0.517127934,0.518127438,0.115184552,0.001000389,0.126557916,0.846393034,0.380071174,0.920708152
268159,0.762488783,0.994355977,0.992946651,0.367395865,0.064456422,0,0.963818069,0.755509166,0.200744425,0.69269676,0.330903877,0.045846222,0.149489709,0.843995248,0.212205292,0.407423343,0.080612027,0.517389095,0.516254876,0.10200228,0.001208803,0.123917381,0.850571064,0.380644524,0.922989363
268160,0.787017649,0.984781294,0.996519126,0.367995205,0.073533331,0.001147387,0.96194332,0.753709118,0.206853385,0.68978878,0.332523949,0.047945205,0.148016483,0.850896662,0.221813512,0.400697495,0.085427383,0.519177695,0.505409623,0.075851503,0.006599789,0.121405938,0.84917604,0.366982997,0.926218106
268179,0.786718516,0.989518242,0.99432068,0.37159125,0.069328042,0.001564619,0.968085494,0.760177952,0.219772333,0.694501713,0.329682633,0.053579319,0.143468699,0.855174645,0.208764725,0.407287468,0.088927967,0.517520381,0.506163849,0.079770557,0.005085311,0.120737003,0.851866666,0.377204429,0.924893732
268199,0.775949746,0.99113082,0.994137476,0.367695535,0.066958865,0.003129238,0.969106759,0.76405671,0.224896515,0.696747876,0.328387097,0.055899249,0.139561448,0.859288662,0.204103312,0.411159926,0.093233849,0.515872243,0.508686606,0.09070828,0.005918968,0.121159488,0.851775433,0.379873468,0.924980576
268219,0.774154951,0.981858496,1,0.34701828,0.076539225,0.005841243,0.960922056,0.758945979,0.217418881,0.687963773,0.329814272,0.052143173,0.139924417,0.863536833,0.22328804,0.406449567,0.101253965,0.516083995,0.495890767,0.092097763,0.01472795,0.118671517,0.845856121,0.360300514,0.928057342
268239,0.781334131,0.985789155,0.992122234,0.373089601,0.069446501,0.008448941,0.963183426,0.764949401,0.233409,0.687462397,0.326346041,0.05711445,0.140415492,0.863700798,0.210381951,0.410865528,0.101779874,0.517164637,0.487646294,0.095019239,0.015464347,0.116066189,0.850001065,0.37155002,0.932798104
268254,0.785821119,0.987300947,0.982412429,0.386574768,0.067106939,0.013455721,0.959412044,0.765221217,0.236880758,0.680503301,0.326916911,0.058329651,0.14358613,0.861464918,0.205022911,0.416481725,0.10638158,0.519032292,0.47846554,0.098439504,0.019424221,0.114681375,0.850937633,0.377164887,0.940652851
268259,0.788214179,0.986293086,0.970870585,0.38837279,0.069372464,0.02054866,0.949680855,0.759778049,0.227700628,0.66702632,0.331528185,0.055788776,0.149425655,0.856754666,0.207290197,0.423230219,0.114993344,0.521700371,0.468504551,0.102429813,0.026593675,0.114575754,0.848616523,0.377125346,0.951775111
268260,0.788214179,0.982866358,0.957679906,0.378183998,0.0762875,0.03004068,0.933895029,0.74858372,0.206018828,0.647051509,0.340204627,0.049381352,0.157955419,0.849659476,0.217104533,0.431156302,0.12766447,0.525155461,0.457711313,0.106847656,0.037014394,0.115714118,0.843012676,0.371411625,0.966052141
268279,0.786120251,0.976516831,0.952916606,0.373688942,0.080033761,0.037655158,0.923069628,0.742954779,0.194485245,0.638768782,0.345461062,0.046067167,0.159385942,0.851463085,0.229059314,0.425698628,0.13693362,0.526975825,0.450221066,0.11393758,0.047796365,0.116805539,0.839391214,0.362514828,0.973038756
268299,0.777445408,0.974904253,0.945680053,0.34701828,0.08395771,0.046312715,0.914549367,0.736277683,0.175307117,0.632491557,0.352070381,0.0418692,0.158926894,0.853043106,0.234894008,0.430567508,0.150377176,0.526846656,0.45053316,0.129150634,0.055827266,0.120819153,0.834425013,0.360320285,0.977873341
