MF1,MF2,MF3,MF4,MF5,MF6,MF7,MF8,MF9,MF10,MF11,MF12,MF13,MF14,MF15,MF16,MF17,MF18,MF19,MF20,MF21,MF22,MF23,MF24,MF25
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5476387318834467,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.018321809496804512,0.9827984341362469,0.016381523436798728,0.9821858349697599,0.014862521674510788,0.9845584818053512,0.008972633467922837,0.015993401323929294,0.017278275342791468,0.9925176251496476,0.9804528914684391,0.5621319745566823,0.9855292753232445,0.009057335857700528,0.9885369567356957,0.982734050473845,0.982593399306499,0.007913926626594667,0.013574732474570621,0.9823762193999632,0.01150437773845955,0.012631481060527713,0.9805931524656999,0.9931978917969279,0.9887088856161022
0.035771151874713664,0.9662745057156111,0.032350142721217855,0.9650408548953188,0.02927091074230037,0.9696738006052389,0.01788163123749162,0.030784501499381372,0.03387493064912423,0.9853955127920898,0.9615931537863396,0.5756972447653917,0.9718201677347393,0.017968585653180033,0.9774019803661613,0.9662598079015723,0.9663380288175945,0.014257629716166497,0.02638208241159233,0.9653966501012331,0.022203828717660582,0.024720505879192386,0.9622608856638051,0.9863957835938557,0.9776911939250448
0.05234802713372707,0.9505324666524189,0.048022548157190814,0.9484496830601598,0.043018743291222884,0.9554530404370741,0.027681528784017317,0.044722806674169405,0.049932630577791924,0.978605950427881,0.9434207869537015,0.5890937927078237,0.959063081506547,0.026616880536661742,0.9666143689440299,0.9505267377967638,0.9512338885332866,0.01959638974204375,0.0386866644791855,0.9487115773973863,0.03257675280395473,0.036396230704056495,0.9450072242412535,0.9795486283165908,0.9671830627070089
0.06848866883329337,0.9354159390751813,0.06312047825072259,0.9322738674044624,0.05639501279828257,0.9417248668409994,0.038435961805853854,0.05796908967628741,0.0655623365300785,0.9721212255575755,0.9258928302924335,0.6024059795171169,0.9470676123666051,0.035089872145478436,0.9560583341535006,0.9353495470425535,0.9372809784535755,0.024118633528669133,0.050541401610974174,0.9322151665746364,0.04282058486282069,0.04773614928395767,0.9286228865572768,0.9727915671877112,0.9569607824860337
0.0846293105328593,0.9197781519263146,0.07747338563452598,0.9160519010621578,0.06997770621748813,0.9279752764374425,0.049699480414522976,0.07087984677650479,0.08104937782357141,0.9661076131778477,0.9084937556654393,0.6144864937825845,0.9350340623722505,0.043679732604071764,0.9450391460997671,0.920121821801925,0.9236504128311513,0.02870368625677556,0.06221090847507861,0.9155761089637402,0.05336056921990443,0.05889524911657121,0.9118562074142046,0.9665750709491417,0.9464712937243277
0.10098806901214895,0.9037233571201451,0.09082096116905733,0.8999683867796743,0.08384939311369831,0.9140543515740283,0.060581184833067625,0.08374866313898462,0.0963461995720061,0.9602879882942402,0.8914383664631763,0.6247279353456276,0.9226197038337709,0.052532547974662884,0.9336339969933635,0.9048604069036846,0.9098816995841755,0.03448210887301927,0.07403918414005532,0.899231547947727,0.06457638830881851,0.07002851769957216,0.8950130599793132,0.9605838100815353,0.9356151699881309
0.11712871071171486,0.8868866729565321,0.10352225194334237,0.88374642043737,0.09895962348278425,0.8997479241759349,0.07019017528453116,0.09709280786249029,0.11175398272172474,0.954884050902319,0.8747266626856439,0.6340751488974,0.9093294856438034,0.062086576443914604,0.9214955218868864,0.8892115609429061,0.8961590355453838,0.0409514298455529,0.08605269007271615,0.8828869869317137,0.07594408037117759,0.08160091752598615,0.8776829302649425,0.9548628316590837,0.9236156422636913
0.1317425349532138,0.8722392789937605,0.11606197152756584,0.8690705020963948,0.11229460820741466,0.8865551707669145,0.07865372316562141,0.10935348352777524,0.1259570420860744,0.9493969760120605,0.8596904253536738,0.6420388398656972,0.8975625016303366,0.07102704345183837,0.9106114202015876,0.8750619047458621,0.8834955032948208,0.04610176304698745,0.09724589053420414,0.8683462175593595,0.08618791243004346,0.09232088611518664,0.8629849196479239,0.9485111941979368,0.9132069374794155
0.14504765851636953,0.8597811752318302,0.12842216756727645,0.8558483303835352,0.12401948641730648,0.8744118409245207,0.08597182847633866,0.12049643853235378,0.1390346358088294,0.9438544761229105,0.8462437331110836,0.6485346471173801,0.8872045092301326,0.07941238342332242,0.9009237977795661,0.8623609038261344,0.8718450536243029,0.04993310847732291,0.10761878552451927,0.8555080066261734,0.09539141462081113,0.1022400859663987,0.8507701161915571,0.9416189918464796,0.9042772008973234
