MF1,MF2,MF3,MF4,MF5,MF6,MF7,MF8,MF9,MF10,MF11,MF12,MF13,MF14,MF15,MF16,MF17,MF18,MF19,MF20,MF21,MF22,MF23,MF24,MF25
0.17090994813767096,0.0,0.0816673755848577,1.0,0.7101957826386384,0.9884726224783864,0.011303281442979566,0.6463223420935621,0.26195399787619966,0.06015720121323019,0.9411764705882353,0.0,0.017088808817295346,0.21874708594886128,1.0,0.0042016988724719595,0.0,0.6602010108709961,0.989554805426406,0.0,0.0,0.9444185786314698,0.8703687004019375,1.0,1.0
0.17491749174917506,0.00015073861923456592,0.08060399829859642,0.9962147281486576,0.701210113796609,0.9922411882066059,0.00881568668525826,0.647972198169947,0.26500251502664907,0.058067909195046216,0.943089430894309,0.0018376565381378529,0.01583033064857993,0.21200327224164217,0.9982651730332188,0.004461597771800092,0.0015293679990079929,0.6515219700657281,0.9893000445831476,0.005075207073530192,0.004057115165721814,0.9460788029061143,0.8750064413068123,0.9825389490361764,0.9973414672037706
0.17833569071192837,0.0005275851673199766,0.07900893236920462,0.9911676990135344,0.6912734070114452,0.9949013522500555,0.007702815346277626,0.6497624675294282,0.2678477977004019,0.056771107252725064,0.944842977841543,0.0038230966440279445,0.01516797371767693,0.2044090218501056,0.9969509101795966,0.004418281288578833,0.0028933989170421685,0.6423684138019711,0.9890452837398891,0.010575994715178649,0.008114230331443753,0.9477751190128161,0.8796441822116869,0.9656720359123316,0.9941249707342583
0.1832861857614333,0.0006783237865538731,0.07837090599744799,0.9902500573526031,0.6824353130226609,0.9977831966304591,0.004822442468916075,0.6514006224988884,0.2710995493275479,0.05417750336808277,0.9472341782241352,0.005782835259874196,0.013578317083509938,0.19956004075531308,0.9953212242411053,0.005068028536899261,0.004464101186293616,0.6358476529853145,0.9883446914209286,0.014844504293917373,0.01188960138843491,0.949687986111863,0.8841530969803153,0.9479029134759264,0.9909850575140203
0.18552569542668554,0.0009044317154053873,0.07645682688217786,0.9854324386327132,0.672465811825665,0.9988915983152296,0.0042987383093957485,0.6532962018206923,0.27384321476295237,0.05309683508281512,0.949040862957649,0.008025290266203184,0.013247138618058511,0.19227910914220925,0.994480096014787,0.005024712053677809,0.005662795023353882,0.6276125137379879,0.9878988599452265,0.020256364652675423,0.01594671655415685,0.95131211855445,0.8886942182830052,0.9315201126661385,0.9871668355144974
0.1872937293729374,0.0008290624057884391,0.07486176095278606,0.9823353980270698,0.6628898435706555,1.0,0.003382256030235178,0.6554141021740657,0.2767901146750535,0.05172798858814297,0.9513257877676815,0.010364125860196803,0.012584781687155513,0.186087333282705,0.9936389677884688,0.005414560402670104,0.007026825941388057,0.6206631583136639,0.9872619578370805,0.025255348340870988,0.019947482898132533,0.9528640673329218,0.8931387199835101,0.9150052812252444,0.9832282684089722
0.18953323903818964,0.000640639131745399,0.07369204593789891,0.9806148199128234,0.6544780769356902,1.0,0.0015492914719142782,0.6573213826027943,0.27999105768302535,0.04985483022701233,0.9537701259365534,0.012677259964146438,0.011723717676981658,0.18108915276961118,0.9929029805904406,0.00593435820132637,0.008556193940396051,0.6147546755079613,0.9866250557289346,0.029663600792723253,0.02372285395512369,0.9545242916075661,0.897518808615892,0.8987325059413784,0.9792787608392649
0.19106553512494126,0.00033916189327693657,0.07241599319438541,0.9801559990823577,0.6457547633883186,0.9988915983152296,0.0,0.6591701574968992,0.2832428093101714,0.047909627313530684,0.9563738774642648,0.014958267205541291,0.010796417973717665,0.1772248878356073,0.9923247049348468,0.006627421932868249,0.010168230479890952,0.6101166695749872,0.9858607731991593,0.03372884801056966,0.027441876190368843,0.9561484240501531,0.9017700711120271,0.8825697561834346,0.9750010393440973
0.19082979726544105,0.00041453120289455423,0.06933219906422813,0.9779766001376456,0.6360312202800643,0.9949013522500555,0.001025587312393952,0.6599307294470056,0.28649456093731734,0.04646873626650721,0.9581274244114989,0.01649393123566344,0.010200296735904951,0.17312190383232134,0.9914310061943837,0.006540788966425539,0.012028272640846579,0.6033509975539494,0.986051843831603,0.03878499923776615,0.031104549603867736,0.9575199136683377,0.9061823662784706,0.8662419681366076,0.9713469243073046
0.18953323903818964,0.000979801025023005,0.06454700127605295,0.9762560220233992,0.6228806611353426,0.9917978275326977,0.005607998708196443,0.6602466593339731,0.2893906522302443,0.04582033529534655,0.9596684202136138,0.017457737112309104,0.009537939805002098,0.1696007975604105,0.9901693138549065,0.006107624134211792,0.01392964907204566,0.5954373042623734,0.9866250557289346,0.04464149601097617,0.03448547890863598,0.9587109441262347,0.9105302483767906,0.8490339758824048,0.9682288920154305
